language,folder,speaker,file,word,word_trs,word_start,word_end,phone,segment_type,phone_start,phone_end,phone_alignment,phone_quality,comment
Turkish,turkish,36561,36561_96,başka,baʃka,4.16,4.49,a,vowel,4.19,4.26,NA,NA,NA
Turkish,turkish,37094,37094_10,filan,fiɫan̪,7.54,7.83,f,consonant,7.54,7.64,NA,NA,NA
Turkish,turkish,37094,37094_110,döktün,d̪øct̪yn̪,3.28,3.73,c,consonant,3.45,3.48,NA,NA,NA
Turkish,turkish,37094,37094_112,iki,ici,5.78,6.12,i,vowel,6.06,6.12,NA,NA,NA
Turkish,turkish,37094,37094_112,balkabakları,baɫkabakɫaɾɯ,7.51,8.44,ɫ,consonant,8.14,8.21,NA,NA,NA
Turkish,turkish,37094,37094_12,finaller,fin̪aʎːeɾ,2.69,3.37,n̪,consonant,2.83,2.89,NA,NA,NA
Turkish,turkish,37094,37094_29,evlenip,evʎen̪ip,3.14,3.62,ʎ,consonant,3.37,3.39,NA,NA,NA
Turkish,turkish,37094,37094_35,yapmıyorsa,japmɯjoɾs̪a,23.6,24.24,ɯ,vowel,23.94,23.96,NA,NA,NA
Turkish,turkish,37094,37094_35,yapmıyorsa,japmɯjoɾs̪a,23.6,24.24,a,vowel,24.19,24.24,NA,NA,NA
Turkish,turkish,37094,37094_37,sonra,s̪on̪ɾa,0.89,1.12,o,vowel,0.98,1.03,NA,NA,NA
Turkish,turkish,37094,37094_43,nişanlanacağım,n̪iʃan̪ɫan̪adʒaːm,5.07,5.77,i,vowel,5.12,5.15,NA,NA,NA
Turkish,turkish,37094,37094_43,şekilde,ʃeciʎd̪e,7.95,8.34,d̪,consonant,8.28,8.31,NA,NA,NA
Turkish,turkish,37094,37094_43,babam,babam,9.97,10.4,a,vowel,10.07,10.13,NA,NA,NA
Turkish,turkish,37094,37094_47,bunun,bun̪un̪,6.66,6.93,b,consonant,6.66,6.69,NA,NA,NA
Turkish,turkish,37094,37094_53,çok,tʃok,0.85,1.11,k,consonant,1.03,1.11,NA,NA,NA
Turkish,turkish,37094,37094_57,halletmeniz,haʎːet̪men̪iz̪,1.31,2.12,a,vowel,1.42,1.57,NA,NA,NA
Turkish,turkish,37094,37094_6,nasılsın,n̪as̪ɯɫs̪ɯn̪,2.28,2.87,a,vowel,2.33,2.41,NA,NA,NA
Turkish,turkish,37094,37094_72,balkabağı,baɫkabaɯ,0.93,1.65,a,vowel,1.3,1.38,NA,NA,NA
Turkish,turkish,37094,37094_8,hı,hɯ,0.03,0.18,h,consonant,0.03,0.15,NA,NA,NA
Turkish,turkish,37094,37094_96,yapılır,japɯɫɯɾ,3.94,4.32,p,consonant,4.06,4.15,NA,NA,NA
Turkish,turkish,37094,37094_96,bu,bu,5.76,5.9,u,vowel,5.84,5.9,NA,NA,NA
Turkish,turkish,37111,37111_118,olayın,oɫajɯn̪,3.77,4.11,ɫ,consonant,3.82,3.94,NA,NA,NA
Turkish,turkish,37111,37111_126,herhalde,heɾhaʎd̪e,2.6,2.98,e,vowel,2.63,2.68,NA,NA,NA
Turkish,turkish,37111,37111_150,para,paɾa,1.91,2.16,a,vowel,1.98,2.06,NA,NA,NA
Turkish,turkish,37111,37111_152,ondan,on̪d̪an̪,2.8,3.19,d̪,consonant,2.98,3.02,NA,NA,NA
Turkish,turkish,37111,37111_154,ben,ben̪,0.83,1.1,e,vowel,0.92,1.03,NA,NA,NA
Turkish,turkish,37111,37111_16,aralarında,aɾaɫaɾɯn̪d̪a,0.08,0.8,d̪,consonant,0.69,0.74,NA,NA,NA
Turkish,turkish,37111,37111_166,kadar,kad̪aɾ,4.73,5.05,k,consonant,4.73,4.78,NA,NA,NA
Turkish,turkish,37111,37111_173,illa,iʎːaː,4.38,4.68,aː,vowel,4.6,4.68,NA,NA,NA
Turkish,turkish,37111,37111_173,geçiştiriyordum,ɟetʃiʃt̪iɾijoɾd̪um,10.72,11.44,j,consonant,11.22,11.25,NA,NA,NA
Turkish,turkish,37111,37111_20,araba,aɾaba,0.1,0.47,a,vowel,0.1,0.22,NA,NA,NA
Turkish,turkish,37111,37111_22,bir,biɾ,0.59,0.74,ɾ,consonant,0.73,0.74,NA,NA,NA
Turkish,turkish,37111,37111_24,var,vaɾ,4.79,5.03,ɾ,consonant,4.95,5.03,NA,NA,NA
Turkish,turkish,37111,37111_46,bana,ban̪a,4.16,4.48,a,vowel,4.44,4.48,NA,NA,NA
Turkish,turkish,37111,37111_46,bilmiyorum,biʎmijoɾum,5.33,5.8,ʎ,consonant,5.43,5.45,NA,NA,NA
Turkish,turkish,37111,37111_60,yapılacakmış,japɯɫadʒakmɯʃ,5.45,6.19,ʃ,consonant,6.13,6.19,NA,NA,NA
Turkish,turkish,37111,37111_60,öğlene,øːʎen̪e,6.77,7.19,øː,vowel,6.77,6.96,NA,NA,NA
Turkish,turkish,37111,37111_69,bakalım,bakaɫɯm,0,0.66,m,consonant,0.53,0.66,NA,NA,NA
Turkish,turkish,37111,37111_71,mısın,mɯs̪ɯn̪,5.46,5.6,ɯ,vowel,5.49,5.52,NA,NA,NA
Turkish,turkish,37111,37111_91,şaka,ʃaka,0.59,0.95,a,vowel,0.87,0.95,NA,NA,NA
Turkish,turkish,37111,37111_96,yani,jaːn̪i,4.42,4.54,i,vowel,4.53,4.54,NA,NA,NA
Turkish,turkish,39114,39114_128,oldu,oɫd̪u,1.82,2.06,u,vowel,2.01,2.06,NA,NA,NA
Turkish,turkish,39114,39114_144,şey,ʃej,0.38,0.56,e,vowel,0.47,0.52,NA,NA,NA
Turkish,turkish,39114,39114_148,konuştuklarının,kon̪uʃt̪ukɫaɾɯn̪ɯn̪,2.14,2.92,u,vowel,2.31,2.36,NA,NA,NA
Turkish,turkish,39114,39114_148,yarısını,jaɾɯs̪ɯn̪ɯ,2.92,3.28,j,consonant,2.92,2.98,NA,NA,NA
Turkish,turkish,39114,39114_152,anlamıyorum,an̪ɫamɯjoɾum,1.04,1.74,u,vowel,1.53,1.61,NA,NA,NA
Turkish,turkish,39114,39114_158,duyuyorum,d̪ujujoɾum,0.48,1.04,j,consonant,0.73,0.77,NA,NA,NA
Turkish,turkish,39114,39114_162,ne,n̪e,3.45,3.62,e,vowel,3.58,3.62,NA,NA,NA
Turkish,turkish,39114,39114_164,artık,aɾt̪ɯk,3.75,4.11,a,vowel,3.75,3.87,NA,NA,NA
Turkish,turkish,39114,39114_168,kapatıyorum,kapat̪ɯjoɾum,1.59,2.28,a,vowel,1.65,1.71,NA,NA,NA
Turkish,turkish,39114,39114_186,kapatıyorum,kapat̪ɯjoɾum,1.12,1.78,t̪,consonant,1.38,1.44,NA,NA,NA
Turkish,turkish,39114,39114_186,diyorum,d̪ijoɾum,2.22,2.66,d̪,consonant,2.22,2.25,NA,NA,NA
Turkish,turkish,39114,39114_188,başka,baʃka,1.28,1.7,ʃ,consonant,1.48,1.59,NA,NA,NA
Turkish,turkish,39114,39114_22,boğuk,bouk,0.49,0.81,o,vowel,0.54,0.7,NA,NA,NA
Turkish,turkish,39114,39114_32,çalışmıyoruz,tʃaɫɯʃmɯjoɾuz̪,2.3,2.98,m,consonant,2.67,2.77,NA,NA,NA
Turkish,turkish,39114,39114_34,aramıştım,aɾamɯʃt̪ɯm,5.91,6.48,a,vowel,5.91,6.04,NA,NA,NA
Turkish,turkish,39114,39114_43,ya,ja,1.51,1.71,j,consonant,1.51,1.57,NA,NA,NA
Turkish,turkish,39114,39114_64,yapıyorsun,japɯjoɾs̪un̪,1.93,2.25,j,consonant,2.13,2.16,NA,NA,NA
Turkish,turkish,39114,39114_68,hafta,haft̪a,3.72,3.92,f,consonant,3.78,3.85,NA,NA,NA
Turkish,turkish,39114,39114_70,yani,jaːn̪i,7.17,7.47,n̪,consonant,7.39,7.45,NA,NA,NA
Turkish,turkish,39114,39114_84,dediğini,d̪ed̪iːn̪i,0.78,1.18,i,vowel,1.17,1.18,NA,NA,NA
Turkish,turkish,43277,43277_10,geliyor,ɟeʎijoɾ,2.9,3.14,ɟ,consonant,2.9,2.93,NA,NA,NA
Turkish,turkish,43277,43277_107,taşınmayı,t̪aʃɯn̪majɯ,1.19,1.58,ɯ,vowel,1.56,1.58,NA,NA,NA
Turkish,turkish,43277,43277_114,iyiymiş,ijijmiʃ,5.51,5.88,j,consonant,5.54,5.57,NA,NA,NA
Turkish,turkish,43277,43277_114,iyiymiş,ijijmiʃ,5.51,5.88,i,vowel,5.81,5.85,NA,NA,NA
Turkish,turkish,43277,43277_123,gitmezsiniz,ɟit̪mez̪s̪in̪iz̪,2.65,3.05,e,vowel,2.76,2.79,NA,NA,NA
Turkish,turkish,43277,43277_130,üsküdar'daydı,ys̪cyd̪aɾd̪ajd̪ɯ,1.46,2.24,a,vowel,2.01,2.08,NA,NA,NA
Turkish,turkish,43277,43277_136,akrabalarınızla,akɾabaːɫaɾɯn̪ɯz̪ɫa,1.65,2.45,z̪,consonant,2.32,2.36,NA,NA,NA
Turkish,turkish,43277,43277_136,olursunuz,oɫuɾs̪un̪uz̪,2.98,3.35,ɾ,consonant,3.1,3.11,NA,NA,NA
Turkish,turkish,43277,43277_149,düşünmüyorlar,d̪yʃyn̪myjoɾɫaɾ,2.32,2.99,a,vowel,2.82,2.95,NA,NA,NA
Turkish,turkish,43277,43277_40,staj,s̪ɯt̪aʒ,3.66,3.94,t̪,consonant,3.82,3.88,NA,NA,NA
Turkish,turkish,43277,43277_50,çalışmayı,tʃaɫɯʃmajɯ,0.6,0.98,j,consonant,0.92,0.97,NA,NA,NA
Turkish,turkish,43277,43277_61,evet,evet̪,3.98,4.26,e,vowel,3.98,4.01,NA,NA,NA
Turkish,turkish,43277,43277_68,teknolojileri,t̪ecn̪oʎoʒiʎeɾi,2.6,3.28,ɾ,consonant,3.24,3.25,NA,NA,NA
Turkish,turkish,43277,43277_68,veriyorlardır,veɾijoɾɫaɾd̪ɯɾ,8.72,9.48,e,vowel,8.77,8.85,NA,NA,NA
Turkish,turkish,43277,43277_68,veriyorlardır,veɾijoɾɫaɾd̪ɯɾ,8.72,9.48,ɾ,consonant,9.45,9.48,NA,NA,NA
Turkish,turkish,43277,43277_81,tekrar,t̪ecɾaɾ,6.13,6.37,e,vowel,6.18,6.24,NA,NA,NA
Turkish,turkish,43277,43277_81,çalışacağım,tʃaɫɯʃɯdʒaɯm,6.93,7.38,ɯ,vowel,7.2,7.22,NA,NA,NA
Turkish,turkish,43277,43277_85,ya,ja,3.78,3.89,j,consonant,3.78,3.84,NA,NA,NA
Turkish,turkish,43277,43277_85,çalışırım,tʃaɫɯʃɯɾɯm,5.47,5.96,ɯ,vowel,5.79,5.84,NA,NA,NA
Turkish,turkish,43277,43277_87,akşam,akʃam,7.39,7.65,ʃ,consonant,7.46,7.51,NA,NA,NA
Turkish,turkish,45929,45929_108,onu,on̪u,1.05,1.2,u,vowel,1.17,1.2,NA,NA,NA
Turkish,turkish,45929,45929_110,muhasebe,muhaːs̪ebe,0.75,1.1,aː,vowel,0.91,0.98,NA,NA,NA
Turkish,turkish,45929,45929_110,benim,ben̪im,1.32,1.55,e,vowel,1.37,1.4,NA,NA,NA
Turkish,turkish,45929,45929_126,bakalım,bakaɫɯm,0.09,0.59,m,consonant,0.53,0.59,NA,NA,NA
Turkish,turkish,45929,45929_130,bakalım,bakaɫɯm,0.92,1.29,ɫ,consonant,1.15,1.21,NA,NA,NA
Turkish,turkish,45929,45929_154,yaptın,japt̪ɯn̪,3.62,3.91,a,vowel,3.65,3.68,NA,NA,NA
Turkish,turkish,45929,45929_174,ne,n̪e,0.1,0.25,e,vowel,0.22,0.25,NA,NA,NA
Turkish,turkish,45929,45929_174,bakalım,bakaɫɯm,1.62,1.96,ɫ,consonant,1.87,1.9,NA,NA,NA
Turkish,turkish,45929,45929_178,olacak,oɫadʒak,2.21,2.8,dʒ,consonant,2.48,2.52,NA,NA,NA
Turkish,turkish,45929,45929_186,bende,ben̪d̪e,1.06,1.3,d̪,consonant,1.25,1.29,NA,NA,NA
Turkish,turkish,45929,45929_186,da,d̪a,4.92,4.98,a,vowel,4.95,4.98,NA,NA,NA
Turkish,turkish,45929,45929_200,öyle,øjʎe,0.11,0.39,ø,vowel,0.11,0.19,NA,NA,NA
Turkish,turkish,45929,45929_52,çok,tʃok,3.19,3.33,k,consonant,3.3,3.33,NA,NA,NA
Turkish,turkish,45929,45929_56,efes,efes̪,0.11,0.4,f,consonant,0.2,0.28,NA,NA,NA
Turkish,turkish,45929,45929_56,içeride,itʃeɾid̪e,0.4,0.74,tʃ,consonant,0.46,0.54,NA,NA,NA
Turkish,turkish,45929,45929_56,dışarıda,d̪ɯʃaɾɯd̪a,2.94,3.29,d̪,consonant,2.94,3.01,NA,NA,NA
Turkish,turkish,45929,45929_58,iki,ici,1.39,1.59,i,vowel,1.56,1.59,NA,NA,NA
Turkish,turkish,45929,45929_62,yani,jaːn̪i,3.93,4.21,n̪,consonant,4.08,4.17,NA,NA,NA
Turkish,turkish,45929,45929_80,gidiyor,ɟid̪ijoɾ,2.99,3.21,i,vowel,3.05,3.08,NA,NA,NA
Turkish,turkish,45929,45929_94,bulursun,buɫuɾs̪un̪,2.09,2.42,u,vowel,2.18,2.26,NA,NA,NA
Turkish,turkish,48317,48317_100,galiba,ɡaːʎiba,7.01,7.41,ɡ,consonant,7.01,7.05,NA,NA,NA
Turkish,turkish,48317,48317_112,ayşe,ajʃe,4.37,4.64,j,consonant,4.47,4.51,NA,NA,NA
Turkish,turkish,48317,48317_114,memlekete,memʎecet̪e,6.37,6.89,e,vowel,6.58,6.65,NA,NA,NA
Turkish,turkish,48317,48317_123,döneceksiniz,d̪øn̪ydʒecs̪in̪iz̪,0.59,1.21,y,vowel,0.74,0.77,NA,NA,NA
Turkish,turkish,48317,48317_127,anladım,an̪ɫad̪ɯm,1.51,2.03,ɯ,vowel,1.84,1.9,NA,NA,NA
Turkish,turkish,48317,48317_16,devam,d̪evam,4.82,5.14,v,consonant,4.89,4.96,NA,NA,NA
Turkish,turkish,48317,48317_167,da,d̪a,5.11,5.22,d̪,consonant,5.11,5.15,NA,NA,NA
Turkish,turkish,48317,48317_167,gelecekmiş,ɟeʎidʒecmiʃ,5.57,6.03,i,vowel,5.92,5.96,NA,NA,NA
Turkish,turkish,48317,48317_22,tamam,t̪amam,0.08,0.35,a,vowel,0.14,0.2,NA,NA,NA
Turkish,turkish,48317,48317_22,etmene,et̪men̪e,4.88,5.17,e,vowel,4.88,4.92,NA,NA,NA
Turkish,turkish,48317,48317_37,basmadı,bas̪mad̪ɯ,7.92,8.38,a,vowel,7.96,8.06,NA,NA,NA
Turkish,turkish,48317,48317_45,berkay,beɾkaj,0.09,0.52,j,consonant,0.47,0.52,NA,NA,NA
Turkish,turkish,48317,48317_45,yapsın,japs̪ɯn̪,0.58,0.9,p,consonant,0.71,0.76,NA,NA,NA
Turkish,turkish,48317,48317_50,zayıf,z̪ajɯf,0.86,1.13,j,consonant,1,1.04,NA,NA,NA
Turkish,turkish,48317,48317_52,şey,ʃej,5.04,5.39,e,vowel,5.16,5.21,NA,NA,NA
Turkish,turkish,48317,48317_72,diyorum,d̪ijoɾum,0.54,0.84,u,vowel,0.71,0.79,NA,NA,NA
Turkish,turkish,48317,48317_72,mevlüdünde,mevʎyd̪yn̪d̪e,0.84,1.49,v,consonant,1,1.06,NA,NA,NA
Turkish,turkish,48317,48317_79,geliyor,ɟeʎijoɾ,1.39,1.75,ʎ,consonant,1.54,1.56,NA,NA,NA
Turkish,turkish,48317,48317_91,konuştu,kon̪uʃt̪u,8.46,8.87,o,vowel,8.53,8.62,NA,NA,NA
Turkish,turkish,48317,48317_97,gittiğimizde,ɟit̪ːiːmiz̪d̪e,7.52,8.04,t̪ː,consonant,7.69,7.74,NA,NA,NA
Turkish,turkish,57454,57454_10,vallahi,vaɫːaːhi,0.07,0.57,aː,vowel,0.49,0.5,NA,NA,NA
Turkish,turkish,57454,57454_100,alet,aːʎet̪,1.8,2.03,aː,vowel,1.8,1.94,NA,NA,NA
Turkish,turkish,57454,57454_104,adam,ad̪am,0.81,1.1,a,vowel,0.93,1.03,NA,NA,NA
Turkish,turkish,57454,57454_119,sen,s̪en̪,0.94,1.13,e,vowel,0.98,1.03,NA,NA,NA
Turkish,turkish,57454,57454_134,dernek,d̪eɾn̪ec,0.1,0.51,ɾ,consonant,0.21,0.29,NA,NA,NA
Turkish,turkish,57454,57454_153,yapılacak,japɯɫadʒak,5.26,5.74,p,consonant,5.33,5.37,NA,NA,NA
Turkish,turkish,57454,57454_161,bir,biɾ,9.06,9.18,i,vowel,9.13,9.17,NA,NA,NA
Turkish,turkish,57454,57454_164,oradaydı,oɾad̪ajd̪ɯ,1.21,1.58,d̪,consonant,1.36,1.4,NA,NA,NA
Turkish,turkish,57454,57454_164,salondaydı,s̪aɫon̪d̪ajd̪ɯ,2.19,2.72,o,vowel,2.31,2.41,NA,NA,NA
Turkish,turkish,57454,57454_164,programı,pɯɾoɡɾamɯ,4.62,5.1,ɾ,consonant,4.77,4.78,NA,NA,NA
Turkish,turkish,57454,57454_170,programa,pɯɾoɡɾama,1.5,1.95,ɾ,consonant,1.56,1.57,NA,NA,NA
Turkish,turkish,57454,57454_191,politika,poʎit̪ika,2.25,2.75,i,vowel,2.46,2.52,NA,NA,NA
Turkish,turkish,57454,57454_191,genelde,ɟen̪eʎd̪e,4.81,5.22,d̪,consonant,5.11,5.18,NA,NA,NA
Turkish,turkish,57454,57454_48,hayırdır,hajɯɾd̪ɯɾ,0.33,0.65,h,consonant,0.33,0.38,NA,NA,NA
Turkish,turkish,57454,57454_52,şey,ʃej,2.23,2.43,ʃ,consonant,2.23,2.32,NA,NA,NA
Turkish,turkish,57454,57454_6,nasılsın,n̪as̪ɯɫs̪ɯn̪,0.85,1.18,a,vowel,0.92,0.98,NA,NA,NA
Turkish,turkish,57454,57454_62,biraz,biːɾaz̪,0.95,1.26,b,consonant,0.95,1.04,NA,NA,NA
Turkish,turkish,57454,57454_64,diyoruz,d̪ijoɾuz̪,7.77,8.01,u,vowel,7.9,7.93,NA,NA,NA
Turkish,turkish,57454,57454_66,onu,on̪u,2.03,2.19,n̪,consonant,2.11,2.16,NA,NA,NA
Turkish,turkish,57454,57454_96,için,itʃin̪,1.2,1.42,i,vowel,1.2,1.28,NA,NA,NA
Turkish,turkish,62286,62286_107,maşallah,maːʃaɫːah,1.45,1.97,a,vowel,1.84,1.87,NA,NA,NA
Turkish,turkish,62286,62286_115,vallahi,vaɫːaːhi,0.23,0.67,h,consonant,0.63,0.66,NA,NA,NA
Turkish,turkish,62286,62286_115,antrenörlük,an̪t̪ɾen̪øɾʎyc,8.73,9.5,ɾ,consonant,8.97,8.98,NA,NA,NA
Turkish,turkish,62286,62286_117,ama,ama,4.42,4.79,a,vowel,4.6,4.79,NA,NA,NA
Turkish,turkish,62286,62286_121,koludur,koɫud̪uɾ,2.71,3.3,d̪,consonant,3.03,3.07,NA,NA,NA
Turkish,turkish,62286,62286_125,diyor,d̪ijoɾ,2.19,2.58,i,vowel,2.26,2.49,NA,NA,NA
Turkish,turkish,62286,62286_129,biraz,biːɾaz̪,3.04,3.5,ɾ,consonant,3.11,3.12,NA,NA,NA
Turkish,turkish,62286,62286_146,ağabey,aːbej,7.88,8.08,j,consonant,8.01,8.08,NA,NA,NA
Turkish,turkish,62286,62286_42,yeni,jen̪i,2.9,3.15,e,vowel,3.01,3.08,NA,NA,NA
Turkish,turkish,62286,62286_47,bakalım,bakaɫɯm,4.42,4.97,a,vowel,4.45,4.5,NA,NA,NA
Turkish,turkish,62286,62286_57,alınmayacakmış,aɫɯn̪majadʒakmɯʃ,5.14,6,ʃ,consonant,5.89,6,NA,NA,NA
Turkish,turkish,62286,62286_59,bir,biɾ,5.9,6.01,i,vowel,5.97,6,NA,NA,NA
Turkish,turkish,62286,62286_59,edirneliyi,ed̪iɾn̪eʎiji,8.03,8.58,e,vowel,8.03,8.12,NA,NA,NA
Turkish,turkish,62286,62286_6,iyi,iji,0.07,0.31,i,vowel,0.07,0.12,NA,NA,NA
Turkish,turkish,62286,62286_69,alıyorlar,aɫɯjoɾɫaɾ,2.41,2.98,a,vowel,2.81,2.89,NA,NA,NA
Turkish,turkish,62286,62286_71,kaptan,kapt̪an̪,3.58,4.16,t̪,consonant,3.9,3.95,NA,NA,NA
Turkish,turkish,62286,62286_8,ama,ama,2.4,2.62,a,vowel,2.4,2.44,NA,NA,NA
Turkish,turkish,62286,62286_81,emeklerimiz,emecʎeɾimiz̪,1.27,1.88,m,consonant,1.73,1.82,NA,NA,NA
Turkish,turkish,62286,62286_81,getiremezler,ɟet̪iɾemez̪ʎeɾ,6.48,7.23,ɾ,consonant,6.73,6.74,NA,NA,NA
Turkish,turkish,62286,62286_90,lazım,ʎaːz̪ɯm,10.79,11.21,z̪,consonant,10.97,11.07,NA,NA,NA
Turkish,turkish,65248,65248_106,sorunu,s̪oɾun̪u,0.84,1.22,u,vowel,1.06,1.15,NA,NA,NA
Turkish,turkish,65248,65248_130,oli'nin,oʎin̪in̪,0.75,1.12,o,vowel,0.75,0.85,NA,NA,NA
Turkish,turkish,65248,65248_30,yarbay,jaɾbaj,21.58,22.06,ɾ,consonant,21.77,21.88,NA,NA,NA
Turkish,turkish,65248,65248_31,ondan,on̪d̪an̪,8.08,8.51,d̪,consonant,8.28,8.32,NA,NA,NA
Turkish,turkish,65248,65248_32,hepsi,heps̪i,3.52,3.73,h,consonant,3.52,3.55,NA,NA,NA
Turkish,turkish,65248,65248_40,dragos'ta,d̪ɯɾaɡos̪t̪a,8.89,9.46,a,vowel,8.98,9.08,NA,NA,NA
Turkish,turkish,65248,65248_40,orası,oɾas̪ɯ,11.26,11.56,a,vowel,11.39,11.52,NA,NA,NA
Turkish,turkish,65248,65248_41,beni,ben̪i,4.14,4.33,e,vowel,4.18,4.24,NA,NA,NA
Turkish,turkish,65248,65248_41,alın,aɫɯn̪,4.33,4.68,a,vowel,4.33,4.5,NA,NA,NA
Turkish,turkish,65248,65248_43,iki,ici,6.18,6.49,c,consonant,6.3,6.45,NA,NA,NA
Turkish,turkish,65248,65248_50,şimdi,ʃimd̪i,0.65,0.93,d̪,consonant,0.88,0.91,NA,NA,NA
Turkish,turkish,65248,65248_54,çalışmıyorum,tʃaɫɯʃmɯjoɾum,7.97,8.8,ɫ,consonant,8.1,8.16,NA,NA,NA
Turkish,turkish,65248,65248_55,beş,beʃ,0,0.25,e,vowel,0.03,0.13,NA,NA,NA
Turkish,turkish,65248,65248_59,bakayım,bakajɯm,1.97,2.43,m,consonant,2.36,2.43,NA,NA,NA
Turkish,turkish,65248,65248_61,rica,ɾidʒa,2.44,2.84,dʒ,consonant,2.54,2.66,NA,NA,NA
Turkish,turkish,65248,65248_69,diyor,d̪ijoɾ,2.4,3.2,ɾ,consonant,2.88,3.2,NA,NA,NA
Turkish,turkish,65248,65248_82,anlatayım,an̪ɫat̪ajɯm,7.06,7.51,ɯ,vowel,7.44,7.46,NA,NA,NA
Turkish,turkish,65248,65248_82,sana,s̪an̪a,7.51,7.94,a,vowel,7.61,7.66,NA,NA,NA
Turkish,turkish,65248,65248_82,düşmüştüm,d̪yʃmyʃt̪ym,10.2,10.85,m,consonant,10.78,10.85,NA,NA,NA
Turkish,turkish,65248,65248_82,mesela,mes̪eɫa,19.59,19.99,e,vowel,19.78,19.84,NA,NA,NA
Turkish,turkish,65580,65580_110,götürmeyi,ɟøt̪yɾmeji,9.38,10,ø,vowel,9.43,9.5,NA,NA,NA
Turkish,turkish,65580,65580_130,salonuna,s̪aɫon̪un̪a,1.06,1.64,n̪,consonant,1.43,1.47,NA,NA,NA
Turkish,turkish,65580,65580_162,içine,itʃin̪e,0.72,1.03,e,vowel,0.97,1.03,NA,NA,NA
Turkish,turkish,65580,65580_176,biterse,bit̪eɾs̪e,2.58,3.12,e,vowel,3.03,3.12,NA,NA,NA
Turkish,turkish,65580,65580_18,misin,mis̪in̪,2.28,2.81,m,consonant,2.28,2.49,NA,NA,NA
Turkish,turkish,65580,65580_182,evdeyim,evd̪ejim,2.61,3.1,i,vowel,3,3.04,NA,NA,NA
Turkish,turkish,65580,65580_184,böyle,bøjʎe,1.96,2.2,j,consonant,2.13,2.17,NA,NA,NA
Turkish,turkish,65580,65580_185,fethiye'ye,fet̪hijeje,6.48,6.86,e,vowel,6.85,6.86,NA,NA,NA
Turkish,turkish,65580,65580_24,oldu,oɫd̪u,1.45,1.73,o,vowel,1.45,1.6,NA,NA,NA
Turkish,turkish,65580,65580_24,avrupa'da,avɾupad̪a,2.61,3.17,v,consonant,2.75,2.83,NA,NA,NA
Turkish,turkish,65580,65580_24,herkes,heɾces̪,3.99,4.32,e,vowel,4.24,4.29,NA,NA,NA
Turkish,turkish,65580,65580_38,yani,jaːn̪i,10.96,11.28,aː,vowel,11.09,11.14,NA,NA,NA
Turkish,turkish,65580,65580_58,uzak,uz̪ak,0.97,1.24,k,consonant,1.21,1.24,NA,NA,NA
Turkish,turkish,65580,65580_60,uzak,uz̪ak,2.7,2.95,a,vowel,2.81,2.92,NA,NA,NA
Turkish,turkish,65580,65580_75,onu,on̪u,2.36,2.49,n̪,consonant,2.39,2.46,NA,NA,NA
Turkish,turkish,65580,65580_75,ondan,on̪d̪an̪,3.85,4.42,d̪,consonant,4.23,4.27,NA,NA,NA
Turkish,turkish,65580,65580_75,sonra,s̪on̪ɾa,10.95,11.09,ɾ,consonant,11.05,11.06,NA,NA,NA
Turkish,turkish,65580,65580_94,ama,ama,1.31,1.67,a,vowel,1.31,1.42,NA,NA,NA
Turkish,turkish,65580,65580_97,gösterdim,ɟøs̪t̪eɾd̪im,0.81,1.38,d̪,consonant,1.24,1.27,NA,NA,NA
Turkish,turkish,65580,65580_97,kere,ceɾe,1.46,1.72,ɾ,consonant,1.66,1.67,NA,NA,NA
Turkish,turkish,69548,69548_109,olmuyor,oɫmujoɾ,10.74,11.27,ɫ,consonant,10.84,11.01,NA,NA,NA
Turkish,turkish,69548,69548_127,selman'ında,s̪eʎman̪ɯn̪d̪a,0.75,1.27,e,vowel,0.81,0.91,NA,NA,NA
Turkish,turkish,69548,69548_130,halledememiş,haʎːed̪ememiʃ,7.45,8.14,h,consonant,7.45,7.48,NA,NA,NA
Turkish,turkish,69548,69548_130,pazartesiye,paz̪aɾt̪es̪ije,9.56,10.32,j,consonant,10.26,10.29,NA,NA,NA
Turkish,turkish,69548,69548_142,bir,biɾ,1.65,1.72,ɾ,consonant,1.71,1.72,NA,NA,NA
Turkish,turkish,69548,69548_142,dakika,d̪acika,1.72,2.05,a,vowel,1.95,2.05,NA,NA,NA
Turkish,turkish,69548,69548_158,sametler,s̪amet̪ʎeɾ,0.43,0.86,t̪,consonant,0.64,0.74,NA,NA,NA
Turkish,turkish,69548,69548_158,kalmıştım,kaɫmɯʃt̪ɯm,2.11,2.61,ɯ,vowel,2.55,2.57,NA,NA,NA
Turkish,turkish,69548,69548_160,cuma,dʒuma,1.58,1.85,m,consonant,1.64,1.7,NA,NA,NA
Turkish,turkish,69548,69548_162,geldim,ɟeʎd̪im,0.5,0.83,m,consonant,0.77,0.83,NA,NA,NA
Turkish,turkish,69548,69548_168,sonraki,s̪on̪ɾaci,1.5,1.77,a,vowel,1.69,1.72,NA,NA,NA
Turkish,turkish,69548,69548_168,sonraki,s̪on̪ɾaci,1.5,1.77,i,vowel,1.76,1.77,NA,NA,NA
Turkish,turkish,69548,69548_198,onları,on̪ɫaɾɯ,0.65,1.04,o,vowel,0.65,0.68,NA,NA,NA
Turkish,turkish,69548,69548_198,yapınca,japɯn̪dʒa,1.18,1.5,n̪,consonant,1.37,1.41,NA,NA,NA
Turkish,turkish,69548,69548_26,hala,haɫa,3,3.37,a,vowel,3.04,3.17,NA,NA,NA
