LANGUAGE,FOLDER,SPEAKER,FILE,WORD,WORD_TRS,WORD_START,WORD_END,PHONE,SEGMENT_TYPE,PHONE_START,PHONE_END,PHONE_ALIGNMENT,PHONE_QUALITY,COMMET
Amharic,amharic,86715_1,86715_15_124,እንግሊዝ,ʔɨnɡɨliz,4.37,4.84,l,consonant,4.63,4.73,OK,NA,
Amharic,amharic,86715_1,86715_15_124,እራሱ,ʔɨrasu,5.57,5.89,ʔ,consonant,5.57,5.6,misaligned,NA,
Amharic,amharic,86715_1,86715_15_128,እያጓጓኝ,ʔɨjjaɡʷaɡʷɡʷaɲɲ,3.86,4.4,j,consonant,3.92,3.95,OK,NA,
Amharic,amharic,86715_1,86715_15_154,መጦርም,mətʼtʼorɨm,3.94,4.35,ɨ,vowel,4.28,4.31,misaligned,NA,
Amharic,amharic,86715_1,86715_15_160,የምትንከባከባት,jəmmɨttɨnkəbakkəbat,0.98,1.92,k,consonant,1.66,1.72,OK,NA,
Amharic,amharic,86715_1,86715_15_160,ሞግዚት,moɡzit,1.92,2.26,o,vowel,2.01,2.08,OK,NA,
Amharic,amharic,86715_1,86715_15_168,ሁሉም,hullum,1.63,1.94,h,consonant,1.63,1.72,misaligned,NA,could end sooner so that following V begins
Amharic,amharic,86715_1,86715_15_176,ያው,jaw,2.27,2.39,j,consonant,2.27,2.3,misaligned,NA,
Amharic,amharic,86715_1,86715_15_20,አሁን,ʔahun,0.36,0.63,a,vowel,0.43,0.49,OK,NA,
Amharic,amharic,86715_1,86715_15_24,ቆየን,kʼojjən,1.34,1.78,n,consonant,1.75,1.78,OK,NA,
Amharic,amharic,86715_1,86715_15_44,እኔ,ʔɨne,0.33,0.49,ɨ,vowel,0.36,0.39,OK,NA,
Amharic,amharic,86715_1,86715_15_44,ጥሩ,tʼɨru,4.96,5.2,ɨ,vowel,5.05,5.08,OK,NA,
Amharic,amharic,86715_1,86715_15_56,በማይኖር,bəmmajnor,1.74,2.67,ə,vowel,1.8,1.85,OK,NA,
Amharic,amharic,86715_1,86715_15_76,ታዲያ,tadija,0.11,0.78,i,vowel,0.41,0.45,OK,NA,
Amharic,amharic,86715_1,86715_15_76,እንግዲህ,ʔɨnɡɨdih,3.48,3.88,ɨ,vowel,3.67,3.71,OK,NA,
Amharic,amharic,86722_3,86722_35_151,ይቆራረጣል,jɨkʼkʼorarrətʼal,1.23,1.9,ɨ,vowel,1.35,1.38,OK,NA,
Amharic,amharic,86722_3,86722_35_151,ይቆራረጣል,jɨkʼkʼorarrətʼal,1.23,1.9,kʼ,consonant,1.41,1.49,OK,NA,
Amharic,amharic,86722_3,86722_35_151,ይቆራረጣል,jɨkʼkʼorarrətʼal,1.23,1.9,r,consonant,1.65,1.69,OK,NA,
Amharic,amharic,86722_3,86722_35_153,ልውጣ,lɨwtʼa,1.7,2,w,consonant,1.77,1.83,misaligned,NA,
Amharic,amharic,86722_3,86722_35_155,ይሰማኛል,jɨsəmaal,0.28,0.72,ɨ,vowel,0.31,0.34,OK,NA,could begin slightly earlier but minimal 
Amharic,amharic,86722_3,86722_35_199,አሁን,ʔahun,2.47,2.69,ʔ,consonant,2.47,2.5,misaligned,NA,
Amharic,amharic,86722_3,86722_35_199,ገዝተን,ɡəztən,4.31,4.52,ɡ,consonant,4.31,4.37,misaligned,NA,
Amharic,amharic,86722_3,86722_35_20,ወደ,wədə,2.94,3.24,ə,vowel,3.17,3.24,OK,NA,
Amharic,amharic,86722_3,86722_35_203,ትረኪቢኛለሽ,tɨrəkibbialləʃ,1.53,2.63,r,consonant,1.63,1.66,OK,NA,
Amharic,amharic,86722_3,86722_35_205,ሲስተር,sistər,1.11,1.55,ə,vowel,1.41,1.49,OK,NA,
Amharic,amharic,86722_3,86722_35_215,ከጎደለሽ,kəɡoddələʃ,1.42,2.11,ə,vowel,1.95,1.99,misaligned,NA,
Amharic,amharic,86722_3,86722_35_217,ባለፈው,balləfəw,0.12,0.64,w,consonant,0.59,0.64,misaligned,NA,specific segment seems like it could be aligned; rest of word is off so marked misaligned 
Amharic,amharic,86722_3,86722_35_217,ከጎደለሽ,kəɡoddələʃ,0.64,1.47,ɡ,consonant,0.8,1.15,misaligned,NA,
Amharic,amharic,86722_3,86722_35_221,እኮ,ʔɨkko,0.46,0.68,ʔ,consonant,0.46,0.49,OK,NA,
Amharic,amharic,86722_3,86722_35_221,አሻሻጥሽ,ʔaʃʃaʃatʼɨʃ,3.57,4.17,ʃ,consonant,3.7,3.76,OK,NA,
Amharic,amharic,86722_3,86722_35_221,ነው,nəw,4.17,4.29,ə,vowel,4.23,4.26,misaligned,NA,could extend 
Amharic,amharic,86722_3,86722_35_43,ተተኩሻለሁ,tətəkkuʃʃalləhu,3.28,5.23,a,vowel,4.25,4.44,misaligned,NA,all a bit weird 
Amharic,amharic,86722_3,86722_35_77,አትጠይቂያቸውም,ʔattɨtʼəjjɨkʼijat͡ʃt͡ʃəwɨmm,3.2,4.93,ə,vowel,4.03,4.07,OK,NA,
Amharic,amharic,86722_3,86722_35_79,እንኳን,ʔɨnkʷan,0.59,0.94,a,vowel,0.8,0.9,OK,NA,
Amharic,amharic,86722_3,86722_35_97,ነገር,nəɡər,3.93,4.29,ə,vowel,3.99,4.18,OK,NA,
Amharic,amharic,90417_8,90417_8_106,እኮ,ʔɨkko,2.55,2.72,ʔ,consonant,2.55,2.58,misaligned,NA,
Amharic,amharic,90417_8,90417_8_110,አትቀርም,ʔatkʼərɨmm,4.2,4.6,a,vowel,4.25,4.28,OK,NA,
Amharic,amharic,90417_8,90417_8_113,አዎ,ʔawo,3.15,3.4,w,consonant,3.25,3.28,misaligned,NA,
Amharic,amharic,90417_8,90417_8_115,ብላለች,bɨlallət͡ʃt͡ʃ,1.76,2.14,t͡ʃ,consonant,2.03,2.07,misaligned,NA,seems like a stop not an affricate 
Amharic,amharic,90417_8,90417_8_125,እነግራታለሁ,ʔɨnəɡratalləhu,1.61,2.18,ə,vowel,2.08,2.11,misaligned,NA,
Amharic,amharic,90417_8,90417_8_16,በሚቀጥለው,bəmmikʼətʼtʼɨləw,0.4,0.92,b,consonant,0.4,0.45,misaligned,NA,doesn't really seem like a stop at all 
Amharic,amharic,90417_8,90417_8_20,አለን,ʔalən,0.5,0.69,ə,vowel,0.6,0.64,OK,NA,could extend a bit; minimal 
Amharic,amharic,90417_8,90417_8_34,አይ,ʔaj,0.12,0.42,a,vowel,0.17,0.39,misaligned,NA,should extend 
Amharic,amharic,90417_8,90417_8_34,አዎ,ʔawo,1.25,2,w,consonant,1.83,1.88,misaligned,NA,
Amharic,amharic,90417_8,90417_8_34,ታች,tat͡ʃt͡ʃ,5.22,5.45,a,vowel,5.31,5.34,OK,NA,
Amharic,amharic,90417_8,90417_8_34,የሚያስወርድ,jəmmijaswərrɨd,5.81,6.36,i,vowel,5.93,5.96,OK,NA,
Amharic,amharic,90417_8,90417_8_34,ወደ,wədə,8.23,8.4,d,consonant,8.34,8.37,misaligned,NA,extend
Amharic,amharic,90417_8,90417_8_41,አንቺ,ʔant͡ʃi,0.85,1.1,i,vowel,1.07,1.1,OK,NA,
Amharic,amharic,90417_8,90417_8_64,እሱም,ʔɨssumm,1.4,1.7,ɨ,vowel,1.45,1.49,OK,NA,
Amharic,amharic,90417_8,90417_8_64,እንትን,ʔɨntɨn,6.08,6.28,ɨ,vowel,6.11,6.14,OK,NA,
Amharic,amharic,90417_8,90417_8_72,እንዲህ,ʔɨndih,3.26,3.47,h,consonant,3.44,3.47,OK,NA,"""not clearly present seems like V just continues"""
Amharic,amharic,90417_8,90417_8_76,እንደዚያ,ʔɨndəzzija,0.12,0.87,i,vowel,0.75,0.78,misaligned,NA,
Amharic,amharic,90417_8,90417_8_76,ብቻ,bɨt͡ʃt͡ʃa,4.28,4.57,b,consonant,4.28,4.36,OK,NA,
Amharic,amharic,90417_8,90417_8_85,እሱ,ʔɨssu,0.63,0.88,ʔ,consonant,0.63,0.66,misaligned,NA,
Amharic,amharic,90417_8,90417_8_99,እንግዲህ,ʔɨnɡɨdih,0.96,1.27,ɡ,consonant,1.07,1.1,OK,NA,
Amharic,amharic,90572_2,90572_28_100,እስካሁን,ʔɨskahun,2.63,3,u,vowel,2.94,2.97,misaligned,NA,
Amharic,amharic,90572_2,90572_28_102,ነበረ,nəbbərə,1.54,1.98,ə,vowel,1.74,1.81,OK,NA,
Amharic,amharic,90572_2,90572_28_102,ብቻ,bɨt͡ʃt͡ʃa,5.84,6.14,t͡ʃ,consonant,6.03,6.08,OK,NA,
Amharic,amharic,90572_2,90572_28_51,አደጋ,ʔadəɡa,9.3,9.65,a,vowel,9.57,9.65,OK,NA,
Amharic,amharic,90572_2,90572_28_55,ምንም,mɨnɨmm,7.46,7.81,ɨ,vowel,7.7,7.74,OK,NA,
Amharic,amharic,90572_2,90572_28_57,እነኛ,ʔɨnnəa,5.13,5.89,ə,vowel,5.64,5.7,OK,NA,
Amharic,amharic,90572_2,90572_28_57,ናቸው,nat͡ʃt͡ʃəw,6.29,7.1,t͡ʃ,consonant,6.51,6.6,OK,NA,
Amharic,amharic,90572_2,90572_28_57,ተጎድታለች,təɡodtallət͡ʃt͡ʃ,13.02,13.91,ə,vowel,13.65,13.73,OK,NA,
Amharic,amharic,90572_2,90572_28_57,ምናምን,mɨnamɨn,19.37,19.82,m,consonant,19.55,19.62,OK,NA,
Amharic,amharic,90572_2,90572_28_6,እንደምን,ʔɨndəmɨn,0.12,0.66,n,consonant,0.58,0.66,OK,NA,
Amharic,amharic,90572_2,90572_28_62,ሲያልፍ,sijalɨf,1.39,1.77,a,vowel,1.49,1.54,misaligned,NA,
Amharic,amharic,90572_2,90572_28_71,ነገሩ,nəɡəru,37.19,37.69,r,consonant,37.48,37.53,OK,NA,
Amharic,amharic,90572_2,90572_28_71,አይንቀሳቀስም,ʔajɨnkʼəsakʼkʼəsɨmm,45.72,46.5,a,vowel,45.75,45.84,OK,NA,
Amharic,amharic,90572_2,90572_28_71,አይንቀሳቀስም,ʔajɨnkʼəsakʼkʼəsɨmm,45.72,46.5,s,consonant,46.09,46.19,OK,NA,
Amharic,amharic,90572_2,90572_28_73,ላወራሽ,lawəraʃ,5.86,6.43,ə,vowel,6.19,6.22,OK,NA,could possible begin earlier but hard to tell w/ preceding glide so marked ok 
Amharic,amharic,90572_2,90572_28_77,በጣም,bətʼam,20.17,20.47,tʼ,consonant,20.25,20.33,OK,NA,
Amharic,amharic,90572_2,90572_28_81,ቆይቷል,kʼojjɨal,1.03,1.55,j,consonant,1.17,1.22,OK,NA,
Amharic,amharic,90572_2,90572_28_85,የለም,jələm,12,12.31,l,consonant,12.09,12.16,OK,NA,
Amharic,amharic,90572_2,90572_28_85,እሱ,ʔɨssu,13.64,14.04,ɨ,vowel,13.67,13.71,misaligned,NA,
Amharic,amharic,90572_2,90572_28_87,ነበረ,nəbbərə,1.81,2.2,r,consonant,2.11,2.15,OK,NA,
Amharic,amharic,91944_1,91944_11_109,አለብኝ,ʔaləbbɨɲɲ,8.11,8.64,ɨ,vowel,8.49,8.53,OK,NA,
Amharic,amharic,91944_1,91944_11_110,ይኸኛው,jɨhəaw,2.68,3.02,ə,vowel,2.77,2.8,misaligned,NA,
Amharic,amharic,91944_1,91944_11_114,ቁጥር,kʼutʼtʼɨrr,2.45,2.83,tʼ,consonant,2.6,2.63,OK,NA,
Amharic,amharic,91944_1,91944_11_116,እራሱ,ʔɨrasu,0.11,0.38,ɨ,vowel,0.14,0.17,misaligned,NA,
Amharic,amharic,91944_1,91944_11_120,ለአባትዬ,ləʔabbatɨjje,1.04,1.82,ʔ,consonant,1.12,1.15,misaligned,NA,
Amharic,amharic,91944_1,91944_11_132,ዘጠኝ,zətʼəɲɲ,0.43,0.81,tʼ,consonant,0.58,0.63,OK,NA,
Amharic,amharic,91944_1,91944_11_140,አውቀው,ʔawkʼəw,0.7,0.99,ʔ,consonant,0.7,0.75,OK,NA,
Amharic,amharic,91944_1,91944_11_140,ነበራ,nəbbəra,4.21,4.44,n,consonant,4.21,4.25,misaligned,NA,
Amharic,amharic,91944_1,91944_11_174,እኮ,ʔɨkko,1.76,1.95,o,vowel,1.92,1.95,misaligned,NA,
Amharic,amharic,91944_1,91944_11_194,ነው,nəw,2.36,2.47,ə,vowel,2.41,2.44,misaligned,NA,
Amharic,amharic,91944_1,91944_11_196,ጥሩ,tʼɨru,0.97,1.2,r,consonant,1.08,1.14,OK,NA,
Amharic,amharic,91944_1,91944_11_196,ጥሩ,tʼɨru,0.97,1.2,u,vowel,1.14,1.2,OK,NA,
Amharic,amharic,91944_1,91944_11_196,እሄዳለሁ,ʔɨhedalləhu,3.07,3.48,ə,vowel,3.39,3.42,OK,NA,
Amharic,amharic,91944_1,91944_11_24,አድቫይዘር,ʔadvajzər,1.75,2.1,z,consonant,1.94,1.99,OK,NA,
Amharic,amharic,91944_1,91944_11_54,ትችላለህ,tɨt͡ʃlalləh,6.23,6.81,t,consonant,6.23,6.28,OK,NA,
Amharic,amharic,91944_1,91944_11_58,ብትከፍት,bɨtkəfɨt,0.7,1.2,ɨ,vowel,1.06,1.11,misaligned,NA,
Amharic,amharic,91944_1,91944_11_7,ከስንት,kəsɨnt,8.5,8.85,ɨ,vowel,8.69,8.74,OK,NA,
Amharic,amharic,91944_1,91944_11_80,ሰዐት,səʔat,2.05,2.3,t,consonant,2.21,2.3,OK,NA,
Amharic,amharic,91944_1,91944_11_86,አሁን,ʔahun,3.89,4.11,a,vowel,3.92,3.95,misaligned,NA,
Amharic,amharic,91944_1,91944_11_86,ደግሞ,dəɡmo,8.67,8.86,d,consonant,8.67,8.72,OK,NA,
Amharic,amharic,93469_2,93469_23_112,የነበሩ,jənəbbəru,1.98,2.37,r,consonant,2.31,2.34,misaligned,NA,should be aligned a bit later 
Amharic,amharic,93469_2,93469_23_114,እንደዚህ,ʔɨndəzzih,1.32,1.62,n,consonant,1.38,1.43,OK,NA,
Amharic,amharic,93469_2,93469_23_122,ተስማምተን,təsmamtən,0.81,1.31,ə,vowel,0.86,0.89,OK,NA,
Amharic,amharic,93469_2,93469_23_140,የራቀ,jərakʼə,1.47,1.8,ə,vowel,1.76,1.8,OK,NA,
Amharic,amharic,93469_2,93469_23_140,ይከብዳል,jɨkəbdal,3.02,3.4,ə,vowel,3.14,3.18,OK,NA,
Amharic,amharic,93469_2,93469_23_144,አዎ,ʔawo,0.16,0.58,o,vowel,0.39,0.58,OK,NA,hard to tell w/ preceding V and glide but seems ok actually
Amharic,amharic,93469_2,93469_23_158,ካገኘች,kaɡəət͡ʃt͡ʃ,1.55,2.52,ə,vowel,1.88,1.92,OK,NA,
Amharic,amharic,93469_2,93469_23_166,ላድርግ,ladɨrɡ,0.98,1.21,a,vowel,1.02,1.09,misaligned,NA,should extend
Amharic,amharic,93469_2,93469_23_176,አሳልፈናል,ʔasallɨfənal,5.42,6.08,f,consonant,5.78,5.87,OK,NA,
Amharic,amharic,93469_2,93469_23_184,ነው,nəw,3.62,3.71,n,consonant,3.62,3.65,OK,NA,
Amharic,amharic,93469_2,93469_23_190,ነው,nəw,5.1,5.22,n,consonant,5.1,5.13,OK,NA,
Amharic,amharic,93469_2,93469_23_190,አይደለ,ʔajdəllə,7.08,7.43,j,consonant,7.14,7.17,OK,NA,hard to tell b/c it follows /a/ and transition is tricky but seems ok 
Amharic,amharic,93469_2,93469_23_196,በእናታችሁ,bəʔɨnnatat͡ʃt͡ʃɨhu,3.08,3.7,a,vowel,3.3,3.39,OK,NA,
Amharic,amharic,93469_2,93469_23_196,የመሰለ,jəməssələ,4.21,5.05,j,consonant,4.21,4.27,OK,NA,
Amharic,amharic,93469_2,93469_23_198,የማይረሳ,jəmmajɨrrəssa,0.98,1.56,s,consonant,1.44,1.49,OK,NA,
Amharic,amharic,93469_2,93469_23_22,ያው,jaw,2.88,3.12,a,vowel,2.96,3.02,OK,NA,
Amharic,amharic,93469_2,93469_23_74,የት,jət,1.54,1.71,t,consonant,1.67,1.71,misaligned,NA,should extend
Amharic,amharic,93469_2,93469_23_8,እግዚአብሔር,ʔɨɡziʔabher,0.53,0.98,h,consonant,0.87,0.9,misaligned,NA,can't detect 
Amharic,amharic,93469_2,93469_23_86,እንደምናደርግ,ʔɨndəmmɨnnadərɡ,5.46,6.12,ə,vowel,6.01,6.06,OK,NA,
Amharic,amharic,93469_2,93469_23_96,ካለፋህ,kaləffah,3.29,3.87,a,vowel,3.46,3.5,OK,NA,
Amharic,amharic,94253_6,94253_6_100,ይሁን,jɨhun,3.18,3.52,j,consonant,3.18,3.31,misaligned,NA,
Amharic,amharic,94253_6,94253_6_100,የመድሀኒዐለም,jəmədhaniʔaləm,3.52,4.35,i,vowel,4.01,4.04,misaligned,NA,doesn't seem present
Amharic,amharic,94253_6,94253_6_128,እሺ,ʔɨʃʃi,1.04,1.33,i,vowel,1.3,1.33,misaligned,NA,
Amharic,amharic,94253_6,94253_6_128,እሺ,ʔɨʃʃi,1.33,1.82,ʃ,consonant,1.53,1.62,OK,NA,really doesn't sound like esh - probably something up with the audio quality though so marked ok 
Amharic,amharic,94253_6,94253_6_152,አይሰማም,ʔajɨssəmmamm,3.2,4.26,s,consonant,3.47,3.55,OK,NA,
Amharic,amharic,94253_6,94253_6_160,ስላልሆነ,sɨlalhonə,3.71,4.04,l,consonant,3.82,3.86,misaligned,NA,should just extend 
Amharic,amharic,94253_6,94253_6_18,ሁላችንም,hullat͡ʃt͡ʃɨnɨm,1.37,2.08,u,vowel,1.42,1.5,OK,NA,
Amharic,amharic,94253_6,94253_6_180,አዎ,ʔawo,0.11,0.46,a,vowel,0.16,0.36,misaligned,NA,should probably extend 
Amharic,amharic,94253_6,94253_6_192,መሰለኝ,məssələɲ,2.47,3.05,s,consonant,2.62,2.67,OK,NA,again audio quality is weird & kind of popping here but alignment seems ok 
Amharic,amharic,94253_6,94253_6_192,መሰለኝ,məssələɲ,2.47,3.05,ə,vowel,2.8,2.84,OK,NA,
Amharic,amharic,94253_6,94253_6_198,እየሄድኩኝ,ʔɨjjəhedkuɲɲ,1.31,2.14,ɨ,vowel,1.34,1.54,misaligned,NA,other stuff contained within this alignment 
Amharic,amharic,94253_6,94253_6_202,እየተንቀሳቀስኩ,ʔɨjjəttənkʼəsakʼkʼəsku,0.12,1.33,ʔ,consonant,0.12,0.19,OK,NA,
Amharic,amharic,94253_6,94253_6_202,እየተንቀሳቀስኩ,ʔɨjjəttənkʼəsakʼkʼəsku,0.12,1.33,ə,vowel,0.48,0.56,OK,NA,
Amharic,amharic,94253_6,94253_6_24,እግዚአብሔር,ʔɨɡziʔabher,1.72,2.23,i,vowel,1.92,1.95,OK,NA,
Amharic,amharic,94253_6,94253_6_42,እንደሁኔታው,ʔɨndəhunetaw,0.33,1.15,u,vowel,0.72,0.8,OK,NA,
Amharic,amharic,94253_6,94253_6_42,እንደሁኔታው,ʔɨndəhunetaw,0.33,1.15,n,consonant,0.8,0.85,OK,NA,
Amharic,amharic,94253_6,94253_6_62,እኛ,ʔɨa,0.38,0.71,ʔ,consonant,0.38,0.43,OK,NA,
Amharic,amharic,94253_6,94253_6_84,ማበሳጨት,mabbəsat͡ʃʼət,9.27,9.97,a,vowel,9.66,9.74,OK,NA,
Amharic,amharic,94253_6,94253_6_84,ማበሳጨት,mabbəsat͡ʃʼət,9.27,9.97,t,consonant,9.92,9.97,OK,NA,
Amharic,amharic,94253_6,94253_6_92,እየመጣ,ʔɨjjəmətʼtʼa,0.12,0.79,j,consonant,0.33,0.45,OK,NA,
Amharic,amharic,94409_3,94409_37_138,እግዚአብሔር,ʔɨɡziʔabher,7.55,7.93,z,consonant,7.67,7.71,misaligned,NA,can't tell b/c sound quality is poor & recording goes blank here 
Amharic,amharic,94409_3,94409_37_144,እነ,ʔɨnnə,7.21,7.54,ə,vowel,7.43,7.54,OK,NA,
Amharic,amharic,94409_3,94409_37_155,ብሎ,bɨlo,8.26,8.53,o,vowel,8.47,8.53,OK,NA,
Amharic,amharic,94409_3,94409_37_155,አያውቀው,ʔajawkʼəw,9.14,9.55,w,consonant,9.34,9.37,misaligned,NA,can't really detect
Amharic,amharic,94409_3,94409_37_159,ብሎ,bɨlo,7.9,8.18,b,consonant,7.9,7.96,OK,NA,
Amharic,amharic,94409_3,94409_37_163,እሱም,ʔɨssumm,0.8,1.14,m,consonant,1.1,1.14,OK,NA,
Amharic,amharic,94409_3,94409_37_171,ትልቅ,tɨllɨkʼ,1.36,1.72,ɨ,vowel,1.46,1.49,OK,NA,
Amharic,amharic,94409_3,94409_37_173,ደውላ,dəwwɨla,0.2,0.74,w,consonant,0.52,0.59,OK,NA,
Amharic,amharic,94409_3,94409_37_183,ዳግማዊ,daɡmawi,4.4,4.88,m,consonant,4.62,4.71,OK,NA,
Amharic,amharic,94409_3,94409_37_183,ሆነው,honəw,4.88,5.17,n,consonant,5.03,5.07,OK,NA,
Amharic,amharic,94409_3,94409_37_183,ይበለኝ,jɨbələɲɲ,24.24,24.68,ə,vowel,24.41,24.48,OK,NA,
Amharic,amharic,94409_3,94409_37_185,ከዳግም,kədaɡɨm,8.91,9.98,m,consonant,9.88,9.98,OK,NA,
Amharic,amharic,94409_3,94409_37_21,ባነጋገሩን,bannəɡaɡɡərun,1.87,2.69,ə,vowel,2.1,2.17,OK,NA,
Amharic,amharic,94409_3,94409_37_27,ይመስገን,jɨmməsɡən,3.27,3.87,ə,vowel,3.45,3.51,OK,NA,
Amharic,amharic,94409_3,94409_37_61,እንዳይቀነጥስሽ,ʔɨndajkʼənətʼtʼɨsɨʃ,2.59,3.38,ɨ,vowel,3.24,3.28,OK,NA,
Amharic,amharic,94409_3,94409_37_63,እንጠይቃታለን,ʔɨntʼəjjɨkʼatallən,1.24,2.03,a,vowel,1.57,1.65,OK,NA,
Amharic,amharic,94409_3,94409_37_65,ብቻዬን,bɨt͡ʃt͡ʃajen,0.7,1.09,t͡ʃ,consonant,0.84,0.92,OK,NA,
Amharic,amharic,94409_3,94409_37_69,እማዬ,ʔɨmmajje,2.59,3.08,j,consonant,2.81,2.96,misaligned,NA,should probably begin later - part of this is still the preceding V 
Amharic,amharic,94409_3,94409_37_89,ብሎ,bɨlo,4.09,4.32,o,vowel,4.26,4.32,OK,NA,could begin slightly earlier but very minimal 
Amharic,amharic,94409_3,94409_37_93,የሚያሳዝኑት,jəmmijasazzɨnut,6.61,7.4,ɨ,vowel,7.11,7.17,OK,NA,
Amharic,amharic,96910_5,96910_5_110,እንጂ,ʔɨnd͡ʒi,3.63,3.79,ɨ,vowel,3.66,3.69,misaligned,NA,
Amharic,amharic,96910_5,96910_5_164,አንተ,ʔantə,0.9,1.12,ə,vowel,1.09,1.12,misaligned,NA,
Amharic,amharic,96910_5,96910_5_215,ሂዶ,hido,3.94,4.42,d,consonant,4.01,4.06,OK,NA,
Amharic,amharic,96910_5,96910_5_223,ያው,jaw,0.91,1.04,a,vowel,0.94,0.99,OK,NA,
Amharic,amharic,96910_5,96910_5_231,ዛሬ,zare,4.84,5.15,a,vowel,4.88,4.99,OK,NA,
Amharic,amharic,96910_5,96910_5_241,ታነሳሀለች,tanəsahallət͡ʃt͡ʃ,1.61,2.31,t,consonant,1.61,1.66,OK,NA,
Amharic,amharic,96910_5,96910_5_245,ምናምን,mɨnamɨn,4.34,4.64,ɨ,vowel,4.37,4.4,OK,NA,
Amharic,amharic,96910_5,96910_5_245,ስትልህ,sɨttɨlɨh,5.26,5.59,ɨ,vowel,5.45,5.49,OK,NA,
Amharic,amharic,96910_5,96910_5_245,ነበረ,nəbbərə,5.59,5.91,r,consonant,5.83,5.87,OK,NA,
Amharic,amharic,96910_5,96910_5_44,የነበሩ,jənəbbəru,7.16,7.53,ə,vowel,7.19,7.22,OK,NA,
Amharic,amharic,96910_5,96910_5_46,ደህና,dəhna,0.58,0.77,h,consonant,0.64,0.67,misaligned,NA,
Amharic,amharic,96910_5,96910_5_48,ልጆች,lɨd͡ʒot͡ʃt͡ʃ,2.41,2.76,o,vowel,2.6,2.64,OK,NA,
Amharic,amharic,96910_5,96910_5_50,አምስተኛ,ʔammɨstəa,0.91,1.38,m,consonant,0.99,1.03,OK,NA,
Amharic,amharic,96910_5,96910_5_52,ስለሆኑ,sɨləhonu,0.47,0.79,s,consonant,0.47,0.53,OK,NA,
Amharic,amharic,96910_5,96910_5_52,እረሳቸዋለሁ,ʔɨrəsat͡ʃt͡ʃəwalləhu,0.93,1.59,ə,vowel,1.35,1.38,misaligned,NA,
Amharic,amharic,96910_5,96910_5_56,ዋው,waw,0.14,0.48,w,consonant,0.43,0.48,OK,NA,hard to tell 
Amharic,amharic,96910_5,96910_5_56,እያለ,ʔɨjjalə,4.08,4.37,j,consonant,4.14,4.17,OK,NA,
Amharic,amharic,96910_5,96910_5_64,ተካልኝ,təkkallɨɲɲ,1.01,1.47,l,consonant,1.29,1.35,misaligned,NA,should begin a bit later - first half is still preceding V 
Amharic,amharic,96910_5,96910_5_84,ከእኛ,kəʔɨa,2.72,2.97,ɨ,vowel,2.82,2.85,misaligned,NA,
Amharic,amharic,96910_5,96910_5_90,አንተን,ʔantən,0.32,0.75,n,consonant,0.72,0.75,misaligned,NA,seems to be missing 
Amharic,amharic,97588_1,97588_18_130,ሁለት,hulətt,4.38,4.62,ə,vowel,4.48,4.51,misaligned,NA,should extend- second half of V is outside alignment 
Amharic,amharic,97588_1,97588_18_134,ነግሬዋለሁ,nəɡɨrrewalləhu,0.61,1.29,ɡ,consonant,0.71,0.8,OK,NA,
Amharic,amharic,97588_1,97588_18_134,ነግሬዋለሁ,nəɡɨrrewalləhu,0.61,1.29,r,consonant,0.86,0.92,OK,NA,
Amharic,amharic,97588_1,97588_18_134,ነግሬዋለሁ,nəɡɨrrewalləhu,0.61,1.29,l,consonant,1.13,1.19,OK,NA,
Amharic,amharic,97588_1,97588_18_138,አይቸገርም,ʔajɨt͡ʃt͡ʃəɡɡərɨmm,1.73,2.21,ɨ,vowel,1.84,1.87,OK,NA,
Amharic,amharic,97588_1,97588_18_146,ደቂቃው,dəkʼikʼaw,0.98,1.3,kʼ,consonant,1.09,1.12,misaligned,NA,
Amharic,amharic,97588_1,97588_18_16,አዎ,ʔawo,0.13,0.31,o,vowel,0.26,0.31,misaligned,NA,
Amharic,amharic,97588_1,97588_18_166,ለወደፊት,ləwədəfit,1.92,2.48,ə,vowel,2.05,2.08,misaligned,NA,
Amharic,amharic,97588_1,97588_18_166,ለወደፊት,ləwədəfit,1.92,2.48,ə,vowel,2.26,2.31,OK,NA,
Amharic,amharic,97588_1,97588_18_172,ያደርጋል,jadərɡal,1.25,1.65,a,vowel,1.5,1.57,OK,NA,
Amharic,amharic,97588_1,97588_18_173,ትክክል,tɨkɨkkɨl,2.58,2.93,t,consonant,2.58,2.63,misaligned,NA,should extend 
Amharic,amharic,97588_1,97588_18_173,ትክክል,tɨkɨkkɨl,2.58,2.93,ɨ,vowel,2.63,2.66,misaligned,NA,
Amharic,amharic,97588_1,97588_18_179,እንደውም,ʔɨndəwɨmm,1.89,2.2,m,consonant,2.14,2.17,misaligned,NA,should begin earlier 
Amharic,amharic,97588_1,97588_18_189,ዛሬ,zare,7.23,7.49,z,consonant,7.23,7.3,OK,NA,
Amharic,amharic,97588_1,97588_18_207,አሁን,ʔahun,0.67,1.23,u,vowel,0.82,1.2,misaligned,NA,
Amharic,amharic,97588_1,97588_18_22,እሺ,ʔɨʃʃi,0.23,0.6,ʃ,consonant,0.52,0.57,OK,NA,
Amharic,amharic,97588_1,97588_18_225,እያወራህ,ʔɨjjawərrah,4.79,5.22,j,consonant,4.85,4.88,OK,NA,
Amharic,amharic,97588_1,97588_18_225,ስላለህ,sɨlaləh,5.22,5.62,ɨ,vowel,5.3,5.33,OK,NA,
